Time,demand_24,temperature_24,demand,temperature_forecast,Hour_24,Working_day_24
2022-01-28 22:00:00,26.88773439,3.5,29.42274969,3.4969890182713876,22.0,0.0
2022-01-28 23:00:00,25.12553854,3.4,27.33026134,3.3036845484717277,23.0,0.0
2022-01-29 00:00:00,24.38103652,2.8,25.68641872,4.260754195271019,0.0,0.0
2022-01-29 01:00:00,23.80152871,2.4,24.39609909,1.6038210414710172,1.0,0.0
2022-01-29 02:00:00,23.36835567,2.7,23.91751415,1.6332447318134802,2.0,0.0
2022-01-29 03:00:00,22.95788794,2.6,23.72439031,3.8219342879357816,3.0,0.0
2022-01-29 04:00:00,23.71881366,0.1,23.93121602,-0.9836940358633571,4.0,0.0
2022-01-29 05:00:00,24.43426387,0.5,24.49643962,0.6405722591190524,5.0,0.0
2022-01-29 06:00:00,25.50046425,0.9,25.34070489,-0.18649496887444983,6.0,0.0
2022-01-29 07:00:00,25.96971345,2.4,26.0200978,1.532457045469659,7.0,0.0
2022-01-29 08:00:00,26.78609973,3.3,27.38065815,4.87698285600581,8.0,0.0
2022-01-29 09:00:00,28.49640924,3.8,28.82333697,1.933380163563131,9.0,0.0
2022-01-29 10:00:00,29.69317569,3.8,29.95868139,3.7865537151391346,10.0,0.0
2022-01-29 11:00:00,29.48350612,4.0,30.02221139,4.827379503648313,11.0,0.0
2022-01-29 12:00:00,29.88989369,4.1,29.67025338,2.627661700326337,12.0,0.0
2022-01-29 13:00:00,31.02951534,3.7,30.18742354,3.0391539839776662,13.0,0.0
2022-01-29 14:00:00,31.15535481,3.4,30.28521598,2.9277098995659725,14.0,0.0
2022-01-29 15:00:00,31.45171865,2.9,30.17990748,1.8131035898525607,15.0,0.0
2022-01-29 16:00:00,32.87848808,2.4,31.4535017,1.4812002034908411,16.0,0.0
2022-01-29 17:00:00,35.1792451,1.4,32.63386772,3.0196068256276662,17.0,0.0
2022-01-29 18:00:00,35.1535728,0.1,32.70255083,-0.725261781298097,18.0,0.0
2022-01-29 19:00:00,34.58154197,-0.1,31.61255902,0.044774100582483545,19.0,0.0
2022-01-29 20:00:00,33.8904871,-1.1,30.08092662,-1.411304126115378,20.0,0.0
2022-01-29 21:00:00,32.4553949,-1.5,28.45335697,-1.0098054516199584,21.0,0.0
2022-01-29 22:00:00,30.2847335,-2.1,26.88773439,-2.3001054956202496,22.0,0.0
2022-01-29 23:00:00,28.39710415,-2.7,25.12553854,-4.398138827001942,23.0,0.0
2022-01-30 00:00:00,27.11437766,-3.2,24.38103652,-3.13514139099332,0.0,1.0
2022-01-30 01:00:00,26.71209959,-4.1,23.80152871,-3.79688380541644,1.0,1.0
2022-01-30 02:00:00,26.48654068,-5.0,23.36835567,-6.538422407719253,2.0,1.0
2022-01-30 03:00:00,26.5728357,-6.6,22.95788794,-7.062106896406848,3.0,1.0
2022-01-30 04:00:00,27.44441981,-6.4,23.71881366,-5.063525347256344,4.0,1.0
2022-01-30 05:00:00,29.47820174,-8.2,24.43426387,-6.736009145717624,5.0,1.0
2022-01-30 06:00:00,33.56735322,-8.8,25.50046425,-8.79209688363309,6.0,1.0
2022-01-30 07:00:00,38.19307546,-9.6,25.96971345,-10.099419596885783,7.0,1.0
2022-01-30 08:00:00,39.78728424,-8.0,26.78609973,-6.453009185398647,8.0,1.0
2022-01-30 09:00:00,39.42893491,-5.0,28.49640924,-6.825857121986335,9.0,1.0
2022-01-30 10:00:00,38.15374754,-2.8,29.69317569,-5.019546692479945,10.0,1.0
2022-01-30 11:00:00,37.08818207,-1.9,29.48350612,-1.7121875191279705,11.0,1.0
2022-01-30 12:00:00,37.07683579,-1.5,29.88989369,-3.9177674195808505,12.0,1.0
2022-01-30 13:00:00,36.61407451,-0.9,31.02951534,-0.625661999031771,13.0,1.0
2022-01-30 14:00:00,36.13649307,-1.2,31.15535481,-0.6698727464744608,14.0,1.0
2022-01-30 15:00:00,36.59635504,-2.4,31.45171865,-1.7509479988717176,15.0,1.0
2022-01-30 16:00:00,38.15774305,-3.1,32.87848808,-3.9214006141070925,16.0,1.0
2022-01-30 17:00:00,40.12971383,-3.8,35.1792451,-1.8481881537946638,17.0,1.0
2022-01-30 18:00:00,39.50872411,-4.1,35.1535728,-4.437750141086812,18.0,1.0
2022-01-30 19:00:00,38.60085004,-4.6,34.58154197,-6.558022577150018,19.0,1.0
2022-01-30 20:00:00,37.24711607,-5.1,33.8904871,-4.244457625156569,20.0,1.0
2022-01-30 21:00:00,35.48192684,-5.6,32.4553949,-5.473208855273928,21.0,1.0
2022-01-30 22:00:00,32.63608763,-7.2,30.2847335,-8.516094469953392,22.0,1.0
2022-01-30 23:00:00,29.75558033,-4.8,28.39710415,-3.979115733985786,23.0,1.0
2022-01-31 00:00:00,28.03333627,-4.5,27.11437766,-3.3239535029764795,0.0,1.0
2022-01-31 01:00:00,27.28968419,-4.3,26.71209959,-5.166814556766094,1.0,1.0
2022-01-31 02:00:00,26.95141877,-4.0,26.48654068,-4.157124017673726,2.0,1.0
2022-01-31 03:00:00,26.96926988,-4.1,26.5728357,-5.817439510292695,3.0,1.0
2022-01-31 04:00:00,27.44352555,-4.2,27.44441981,-4.595286761360896,4.0,1.0
2022-01-31 05:00:00,29.02480957,-4.0,29.47820174,-4.229688128780895,5.0,1.0
2022-01-31 06:00:00,32.68656854,-3.4,33.56735322,-2.715972075178872,6.0,1.0
2022-01-31 07:00:00,36.88767081,-2.5,38.19307546,-2.2747481758283286,7.0,1.0
2022-01-31 08:00:00,38.24492858,-2.7,39.78728424,-2.752045292075403,8.0,1.0
2022-01-31 09:00:00,38.50696426,-2.6,39.42893491,-2.624932849245341,9.0,1.0
2022-01-31 10:00:00,38.28190885,-2.1,38.15374754,-3.072476930977527,10.0,1.0
2022-01-31 11:00:00,38.06947837,-2.1,37.08818207,-0.81522523534746,11.0,1.0
2022-01-31 12:00:00,38.48995394,-1.9,37.07683579,-1.1310429581797035,12.0,1.0
2022-01-31 13:00:00,38.16820448,-1.9,36.61407451,-4.113621015503819,13.0,1.0
2022-01-31 14:00:00,37.77041909,-1.9,36.13649307,-1.4113024259383204,14.0,1.0
2022-01-31 15:00:00,37.67409822,-2.2,36.59635504,-2.157329037392726,15.0,1.0
2022-01-31 16:00:00,38.46240033,-2.4,38.15774305,-3.9769185851091198,16.0,1.0
2022-01-31 17:00:00,40.13456475,-2.5,40.12971383,-1.2385229973409584,17.0,1.0
2022-01-31 18:00:00,39.44347234,-2.3,39.50872411,-0.8711015715343355,18.0,1.0
2022-01-31 19:00:00,38.43135874,-2.5,38.60085004,-3.7999554793709747,19.0,1.0
2022-01-31 20:00:00,36.79847622,-2.5,37.24711607,-4.808538658673347,20.0,1.0
2022-01-31 21:00:00,34.63127226,-2.8,35.48192684,-0.9774540118462018,21.0,1.0
2022-01-31 22:00:00,31.59697505,-3.1,32.63608763,-3.6374849108496052,22.0,1.0
2022-01-31 23:00:00,29.05775031,-3.4,29.75558033,-3.0322942579680148,23.0,1.0
2022-02-01 00:00:00,27.55298888,-3.5,28.03333627,-5.03622537082334,0.0,1.0
2022-02-01 01:00:00,26.84345064,-3.2,27.28968419,-2.0985801736716176,1.0,1.0
2022-02-01 02:00:00,26.49958162,-3.2,26.95141877,-2.226385462084223,2.0,1.0
2022-02-01 03:00:00,26.34799613,-3.4,26.96926988,-3.869088437381455,3.0,1.0
2022-02-01 04:00:00,26.71254753,-3.4,27.44352555,-2.200724947942649,4.0,1.0
2022-02-01 05:00:00,28.33081137,-3.3,29.02480957,-3.8303624193333117,5.0,1.0
2022-02-01 06:00:00,32.23624864,-3.6,32.68656854,-4.270136047861174,6.0,1.0
2022-02-01 07:00:00,36.7832078,-3.8,36.88767081,-3.878611930840953,7.0,1.0
2022-02-01 08:00:00,38.62866146,-4.0,38.24492858,-3.9674745979792565,8.0,1.0
2022-02-01 09:00:00,39.43711302,-4.3,38.50696426,-3.689263295362729,9.0,1.0
2022-02-01 10:00:00,39.63734183,-4.4,38.28190885,-4.407006173881753,10.0,1.0
2022-02-01 11:00:00,39.13404971,-3.8,38.06947837,-4.211057273390089,11.0,1.0
2022-02-01 12:00:00,39.07137778,-3.1,38.48995394,-3.4771567423293486,12.0,1.0
2022-02-01 13:00:00,38.82957568,-2.6,38.16820448,-0.8233377042480057,13.0,1.0
2022-02-01 14:00:00,38.10016705,-3.0,37.77041909,-2.9015988300346542,14.0,1.0
2022-02-01 15:00:00,37.70510931,-3.3,37.67409822,-3.60838553398056,15.0,1.0
2022-02-01 16:00:00,38.85437975,-3.5,38.46240033,-4.934600626470206,16.0,1.0
2022-02-01 17:00:00,40.55174138,-3.5,40.13456475,-4.787178194708928,17.0,1.0
2022-02-01 18:00:00,39.83454952,-3.4,39.44347234,-2.3638246252440105,18.0,1.0
2022-02-01 19:00:00,38.49399257,-3.2,38.43135874,-2.0038365120453463,19.0,1.0
2022-02-01 20:00:00,37.1382017,-3.9,36.79847622,-4.097836022856725,20.0,1.0
2022-02-01 21:00:00,35.3542472,-3.3,34.63127226,-3.0487834997350602,21.0,1.0
2022-02-01 22:00:00,32.28249211,-3.1,31.59697505,-2.8493820984429967,22.0,1.0
2022-02-01 23:00:00,29.74388247,-4.0,29.05775031,-4.5793318879579346,23.0,1.0
2022-02-02 00:00:00,28.48529031,-4.0,27.55298888,-3.4091007131265627,0.0,1.0
2022-02-02 01:00:00,27.92803181,-4.5,26.84345064,-3.925258978010951,1.0,1.0
2022-02-02 02:00:00,27.60220912,-3.7,26.49958162,-1.8179907230503085,2.0,1.0
2022-02-02 03:00:00,27.20989392,-3.4,26.34799613,-3.350193293684639,3.0,1.0
2022-02-02 04:00:00,27.28433967,-2.6,26.71254753,-2.1696688657162904,4.0,1.0
2022-02-02 05:00:00,28.82430774,-2.5,28.33081137,-1.009831877026526,5.0,1.0
2022-02-02 06:00:00,32.63794514,-1.8,32.23624864,-1.990015909862686,6.0,1.0
2022-02-02 07:00:00,37.07887993,-1.6,36.7832078,-0.4544801791803488,7.0,1.0
2022-02-02 08:00:00,38.52251277,-1.6,38.62866146,-2.775707360431186,8.0,1.0
2022-02-02 09:00:00,38.76608631,-1.1,39.43711302,-0.3336358353715667,9.0,1.0
2022-02-02 10:00:00,38.70988461,-1.0,39.63734183,-0.730279100410978,10.0,1.0
2022-02-02 11:00:00,37.92442784,-0.6,39.13404971,0.7537348465691484,11.0,1.0
2022-02-02 12:00:00,37.72072904,0.0,39.07137778,-1.591732354603218,12.0,1.0
2022-02-02 13:00:00,37.14338665,0.0,38.82957568,-0.14355222333530385,13.0,1.0
2022-02-02 14:00:00,36.64338322,0.0,38.10016705,0.1875899101687515,14.0,1.0
2022-02-02 15:00:00,36.63128722,0.2,37.70510931,2.1119192733939327,15.0,1.0
2022-02-02 16:00:00,36.97190252,0.1,38.85437975,0.4194757143156155,16.0,1.0
2022-02-02 17:00:00,38.9784097,0.2,40.55174138,0.3343238462551812,17.0,1.0
2022-02-02 18:00:00,38.43439618,0.3,39.83454952,-1.4433205634883857,18.0,1.0
2022-02-02 19:00:00,37.29490021,0.3,38.49399257,1.4785068237507655,19.0,1.0
2022-02-02 20:00:00,35.38123869,0.5,37.1382017,-0.2024353617225617,20.0,1.0
2022-02-02 21:00:00,33.41876281,0.6,35.3542472,0.35688222086500476,21.0,1.0
2022-02-02 22:00:00,30.48509628,0.7,32.28249211,1.92527809056377,22.0,1.0
2022-02-02 23:00:00,27.61824188,0.8,29.74388247,0.524687146716871,23.0,1.0
2022-02-03 00:00:00,25.86260262,0.9,28.48529031,2.198242455515546,0.0,1.0
2022-02-03 01:00:00,24.95075064,1.0,27.92803181,1.2576689498125633,1.0,1.0
2022-02-03 02:00:00,24.66233522,2.0,27.60220912,3.134339299014475,2.0,1.0
2022-02-03 03:00:00,24.47812532,2.4,27.20989392,2.314087543153938,3.0,1.0
2022-02-03 04:00:00,24.63444256,2.9,27.28433967,5.327656916541126,4.0,1.0
2022-02-03 05:00:00,25.9264426,2.5,28.82430774,0.9940843856230721,5.0,1.0
2022-02-03 06:00:00,29.57204422,2.5,32.63794514,2.9944894829784214,6.0,1.0
2022-02-03 07:00:00,33.97166038,2.6,37.07887993,2.2476029526664476,7.0,1.0
2022-02-03 08:00:00,35.09104479,3.1,38.52251277,4.144141818951147,8.0,1.0
2022-02-03 09:00:00,35.6971323,3.4,38.76608631,4.14191971270368,9.0,1.0
2022-02-03 10:00:00,36.15029985,3.5,38.70988461,3.221359417465966,10.0,1.0
2022-02-03 11:00:00,36.16489719,3.8,37.92442784,3.8615494385562315,11.0,1.0
2022-02-03 12:00:00,36.238504,4.1,37.72072904,5.316082121698702,12.0,1.0
2022-02-03 13:00:00,35.32896306,4.3,37.14338665,4.97540503662594,13.0,1.0
2022-02-03 14:00:00,34.59119052,4.1,36.64338322,3.8804279981764904,14.0,1.0
2022-02-03 15:00:00,34.20915883,2.2,36.63128722,2.506097195101041,15.0,1.0
2022-02-03 16:00:00,35.74567912,0.4,36.97190252,0.10039244634427036,16.0,1.0
2022-02-03 17:00:00,36.67002696,0.2,38.9784097,2.389125705733093,17.0,1.0
2022-02-03 18:00:00,36.21908531,0.2,38.43439618,1.404146081857771,18.0,1.0
2022-02-03 19:00:00,34.64355816,0.4,37.29490021,-1.3458522526015848,19.0,1.0
2022-02-03 20:00:00,32.62217837,0.4,35.38123869,0.12831082687479345,20.0,1.0
2022-02-03 21:00:00,30.77948239,0.6,33.41876281,0.19240973571131598,21.0,1.0
2022-02-03 22:00:00,28.55399758,0.6,30.48509628,0.8182287913178987,22.0,1.0
2022-02-03 23:00:00,26.69699041,0.8,27.61824188,1.0367642948994622,23.0,1.0
2022-02-04 00:00:00,25.41420714,0.6,25.86260262,-0.3366762099398093,0.0,0.0
2022-02-04 01:00:00,24.93931713,0.4,24.95075064,0.4395641749492911,1.0,0.0
2022-02-04 02:00:00,24.62052889,0.4,24.66233522,2.066762657293311,2.0,0.0
2022-02-04 03:00:00,24.24499116,0.5,24.47812532,1.0598482767361679,3.0,0.0
2022-02-04 04:00:00,24.44609154,0.5,24.63444256,0.33448476498154545,4.0,0.0
2022-02-04 05:00:00,25.40408702,0.5,25.9264426,-0.14077277299615365,5.0,0.0
2022-02-04 06:00:00,26.47189166,0.9,29.57204422,-0.40443632423346865,6.0,0.0
2022-02-04 07:00:00,27.63661448,1.2,33.97166038,-0.5140039692373588,7.0,0.0
2022-02-04 08:00:00,29.4171473,1.4,35.09104479,0.9363293047489513,8.0,0.0
2022-02-04 09:00:00,30.53649263,1.7,35.6971323,1.2977468470633036,9.0,0.0
2022-02-04 10:00:00,30.5241379,2.2,36.15029985,1.1050972076780416,10.0,0.0
2022-02-04 11:00:00,30.45094492,2.6,36.16489719,2.433511548839253,11.0,0.0
2022-02-04 12:00:00,30.81804468,2.5,36.238504,2.714344230344058,12.0,0.0
2022-02-04 13:00:00,30.86689924,2.4,35.32896306,1.645551467937909,13.0,0.0
2022-02-04 14:00:00,31.51859171,1.3,34.59119052,1.7715149640149166,14.0,0.0
2022-02-04 15:00:00,31.60119233,1.7,34.20915883,1.4364578305987123,15.0,0.0
2022-02-04 16:00:00,32.47769304,1.3,35.74567912,1.4449930605153551,16.0,0.0
2022-02-04 17:00:00,34.3664525,1.0,36.67002696,0.3553128498804543,17.0,0.0
2022-02-04 18:00:00,35.18679719,1.4,36.21908531,0.4843353821362736,18.0,0.0
2022-02-04 19:00:00,33.73887894,1.4,34.64355816,-0.019576022416224914,19.0,0.0
2022-02-04 20:00:00,31.85854474,1.6,32.62217837,1.033232103249949,20.0,0.0
2022-02-04 21:00:00,29.91101633,1.4,30.77948239,0.6315685712997314,21.0,0.0
2022-02-04 22:00:00,27.86773953,1.6,28.55399758,0.7915826498456993,22.0,0.0
2022-02-04 23:00:00,24.87612831,2.0,26.69699041,2.119892387579393,23.0,0.0
2022-02-05 00:00:00,25.30744635,1.4,25.41420714,2.499488479690234,0.0,0.0
2022-02-05 01:00:00,24.36164185,1.4,24.93931713,2.284038391450535,1.0,0.0
2022-02-05 02:00:00,23.70768171,2.6,24.62052889,0.8549956358173514,2.0,0.0
2022-02-05 03:00:00,23.09115211,3.0,24.24499116,2.8584326963083897,3.0,0.0
2022-02-05 04:00:00,22.98527837,2.3,24.44609154,2.3890487089622066,4.0,0.0
2022-02-05 05:00:00,23.54996451,1.8,25.40408702,2.788740121898871,5.0,0.0
2022-02-05 06:00:00,24.96600523,1.3,26.47189166,1.3505565439137592,6.0,0.0
2022-02-05 07:00:00,26.16960272,1.0,27.63661448,0.9687617140645809,7.0,0.0
2022-02-05 08:00:00,27.67040665,1.3,29.4171473,2.1159495755810624,8.0,0.0
2022-02-05 09:00:00,28.97097994,1.6,30.53649263,1.6601025199413804,9.0,0.0
2022-02-05 10:00:00,29.17774062,1.6,30.5241379,2.4863452435693536,10.0,0.0
2022-02-05 11:00:00,29.27374545,2.4,30.45094492,1.9314658533239262,11.0,0.0
2022-02-05 12:00:00,29.83761164,2.6,30.81804468,4.418581862086528,12.0,0.0
2022-02-05 13:00:00,30.69875378,1.6,30.86689924,1.8866291026467277,13.0,0.0
2022-02-05 14:00:00,31.12485455,0.9,31.51859171,0.7270311985257053,14.0,0.0
2022-02-05 15:00:00,31.15693397,0.7,31.60119233,1.3841607658850905,15.0,0.0
2022-02-05 16:00:00,32.43004302,0.8,32.47769304,-0.5093562261898696,16.0,0.0
2022-02-05 17:00:00,34.47911487,0.6,34.3664525,-0.04115101493416129,17.0,0.0
2022-02-05 18:00:00,35.18123335,0.6,35.18679719,1.3153486065449798,18.0,0.0
2022-02-05 19:00:00,34.43556372,0.4,33.73887894,-0.6792278153776609,19.0,0.0
2022-02-05 20:00:00,32.73655404,-0.1,31.85854474,0.004648046471857667,20.0,0.0
2022-02-05 21:00:00,30.9538547,-0.1,29.91101633,0.24545365416406253,21.0,0.0
2022-02-05 22:00:00,28.54847025,0.0,27.86773953,-0.7547534331257431,22.0,0.0
2022-02-05 23:00:00,26.29502607,0.1,24.87612831,-0.8139969417656157,23.0,0.0
2022-02-06 00:00:00,25.05342937,0.3,25.30744635,-0.5670262742055432,0.0,1.0
2022-02-06 01:00:00,24.76779357,-0.1,24.36164185,-1.249210047645066,1.0,1.0
2022-02-06 02:00:00,24.81299101,-0.5,23.70768171,0.7578709874693477,2.0,1.0
2022-02-06 03:00:00,25.1178786,-1.2,23.09115211,-0.2749205305698593,3.0,1.0
2022-02-06 04:00:00,25.8042502,-1.3,22.98527837,-1.8408640494994188,4.0,1.0
2022-02-06 05:00:00,27.42074362,-1.7,23.54996451,-2.875803070573361,5.0,1.0
2022-02-06 06:00:00,31.43973388,-2.0,24.96600523,-2.94842834356597,6.0,1.0
2022-02-06 07:00:00,36.04141286,-2.0,26.16960272,-1.8202342500512434,7.0,1.0
2022-02-06 08:00:00,36.90871478,-0.7,27.67040665,-1.3486596004799773,8.0,1.0
2022-02-06 09:00:00,36.28858695,1.1,28.97097994,2.961771840400916,9.0,1.0
2022-02-06 10:00:00,35.35668972,2.3,29.17774062,-0.6968189526720949,10.0,1.0
2022-02-06 11:00:00,34.19277824,2.9,29.27374545,1.4917615906172996,11.0,1.0
2022-02-06 12:00:00,33.46563531,3.6,29.83761164,2.8928319899501056,12.0,1.0
2022-02-06 13:00:00,32.97057942,4.0,30.69875378,4.471049726194659,13.0,1.0
2022-02-06 14:00:00,32.63162055,3.9,31.12485455,6.327135022722681,14.0,1.0
2022-02-06 15:00:00,32.88500556,3.3,31.15693397,3.0224561975799693,15.0,1.0
2022-02-06 16:00:00,34.24181847,2.2,32.43004302,1.891810158378521,16.0,1.0
2022-02-06 17:00:00,37.00301974,1.3,34.47911487,0.31359560043548074,17.0,1.0
2022-02-06 18:00:00,37.21010748,1.3,35.18123335,1.2552593626121153,18.0,1.0
2022-02-06 19:00:00,36.04805226,0.1,34.43556372,0.14903609906846027,19.0,1.0
2022-02-06 20:00:00,34.7709184,-0.8,32.73655404,-0.3442910703186167,20.0,1.0
2022-02-06 21:00:00,32.78106212,-0.7,30.9538547,-2.125332208749785,21.0,1.0
2022-02-06 22:00:00,29.99772025,-0.6,28.54847025,-1.3457537075912591,22.0,1.0
2022-02-06 23:00:00,27.67846071,0.0,26.29502607,0.2704177187917069,23.0,1.0
2022-02-07 00:00:00,25.9091789,0.0,25.05342937,0.2830301690524549,0.0,1.0
2022-02-07 01:00:00,24.64489526,0.7,24.76779357,1.5931591678541497,1.0,1.0
2022-02-07 02:00:00,24.065312,1.4,24.81299101,1.9354798752060325,2.0,1.0
2022-02-07 03:00:00,23.84221523,1.7,25.1178786,0.9434373527018776,3.0,1.0
2022-02-07 04:00:00,24.3346311,1.2,25.8042502,0.6602209429207605,4.0,1.0
2022-02-07 05:00:00,26.1432778,1.4,27.42074362,0.7582264972792387,5.0,1.0
2022-02-07 06:00:00,30.23805418,1.8,31.43973388,1.4165617746860633,6.0,1.0
2022-02-07 07:00:00,34.04156158,2.9,36.04141286,2.0099630511763835,7.0,1.0
2022-02-07 08:00:00,35.21149412,4.1,36.90871478,3.7580724162792047,8.0,1.0
2022-02-07 09:00:00,35.2767074,4.9,36.28858695,6.615447658182004,9.0,1.0
2022-02-07 10:00:00,34.79572817,4.8,35.35668972,4.729542893505599,10.0,1.0
2022-02-07 11:00:00,33.52574949,5.3,34.19277824,5.417924032535601,11.0,1.0
2022-02-07 12:00:00,33.25198713,6.0,33.46563531,7.823670842127822,12.0,1.0
2022-02-07 13:00:00,32.47216484,6.3,32.97057942,6.55961676047015,13.0,1.0
2022-02-07 14:00:00,32.01413763,5.7,32.63162055,6.432328626768665,14.0,1.0
2022-02-07 15:00:00,32.38405684,5.0,32.88500556,5.442520963077349,15.0,1.0
2022-02-07 16:00:00,33.49763736,3.9,34.24181847,3.8719301948911733,16.0,1.0
2022-02-07 17:00:00,35.94114506,3.5,37.00301974,2.361803449658576,17.0,1.0
2022-02-07 18:00:00,36.10780502,2.9,37.21010748,1.954389048733604,18.0,1.0
2022-02-07 19:00:00,35.56750546,2.7,36.04805226,3.6285495498232034,19.0,1.0
2022-02-07 20:00:00,34.08349158,2.6,34.7709184,2.128128440434907,20.0,1.0
2022-02-07 21:00:00,32.03574264,2.9,32.78106212,3.083127090301487,21.0,1.0
2022-02-07 22:00:00,28.83633696,2.6,29.99772025,2.5161633277791537,22.0,1.0
2022-02-07 23:00:00,26.28424004,2.2,27.67846071,2.2683299980631677,23.0,1.0
2022-02-08 00:00:00,24.53990308,2.5,25.9091789,2.0214740714468853,0.0,1.0
2022-02-08 01:00:00,23.84718733,2.6,24.64489526,3.53891367380612,1.0,1.0
2022-02-08 02:00:00,23.47385329,2.8,24.065312,1.271424320241977,2.0,1.0
2022-02-08 03:00:00,23.63383647,2.5,23.84221523,2.482505604540468,3.0,1.0
2022-02-08 04:00:00,24.02548584,2.4,24.3346311,2.1830828844026917,4.0,1.0
2022-02-08 05:00:00,25.5403879,2.5,26.1432778,4.183847749073514,5.0,1.0
2022-02-08 06:00:00,29.66824092,2.5,30.23805418,1.4969913069423184,6.0,1.0
2022-02-08 07:00:00,33.68446425,3.0,34.04156158,3.82874589256715,7.0,1.0
2022-02-08 08:00:00,34.72438514,3.5,35.21149412,2.1143548826547782,8.0,1.0
2022-02-08 09:00:00,34.80015483,4.3,35.2767074,2.808522266627907,9.0,1.0
2022-02-08 10:00:00,35.31491555,4.7,34.79572817,4.536883067491014,10.0,1.0
2022-02-08 11:00:00,34.27736569,5.1,33.52574949,4.487533367418912,11.0,1.0
2022-02-08 12:00:00,34.65405514,5.5,33.25198713,6.646882952475436,12.0,1.0
2022-02-08 13:00:00,34.2815324,5.0,32.47216484,6.059812552766841,13.0,1.0
2022-02-08 14:00:00,33.88589922,4.5,32.01413763,3.9607064393971845,14.0,1.0
2022-02-08 15:00:00,33.51315245,4.0,32.38405684,3.8088917491792746,15.0,1.0
2022-02-08 16:00:00,34.5602711,3.5,33.49763736,3.5528539787041966,16.0,1.0
2022-02-08 17:00:00,36.76963513,3.0,35.94114506,2.7251171461750188,17.0,1.0
2022-02-08 18:00:00,36.64250142,2.5,36.10780502,4.002386321003609,18.0,1.0
2022-02-08 19:00:00,35.93216296,2.3333333333333335,35.56750546,2.1161027514396036,19.0,1.0
2022-02-08 20:00:00,34.31094042,2.1666666666666665,34.08349158,1.9245049298795218,20.0,1.0
2022-02-08 21:00:00,32.64306048,2.0,32.03574264,2.9270274685760285,21.0,1.0
2022-02-08 22:00:00,29.79946767,1.8333333333333335,28.83633696,2.006020216249641,22.0,1.0
2022-02-08 23:00:00,27.15057565,1.6666666666666667,26.28424004,0.31865705944703326,23.0,1.0
2022-02-09 00:00:00,25.32162927,1.5,24.53990308,3.5847304683251493,0.0,1.0
2022-02-09 01:00:00,25.02694924,1.3333333333333335,23.84718733,2.8219930624831076,1.0,1.0
2022-02-09 02:00:00,24.66016108,1.1666666666666667,23.47385329,1.6155890018709556,2.0,1.0
2022-02-09 03:00:00,24.68347009,1.0,23.63383647,-0.9394757622229928,3.0,1.0
2022-02-09 04:00:00,24.84648763,0.8333333333333335,24.02548584,0.6254365886601121,4.0,1.0
2022-02-09 05:00:00,26.34353929,0.6666666666666667,25.5403879,0.485356501772077,5.0,1.0
2022-02-09 06:00:00,30.45253109,0.5,29.66824092,0.17135177266866752,6.0,1.0
2022-02-09 07:00:00,34.70098502,0.8333333333333333,33.68446425,0.7968164361653991,7.0,1.0
2022-02-09 08:00:00,35.92225212,1.1666666666666665,34.72438514,1.5659860674583328,8.0,1.0
2022-02-09 09:00:00,35.61221388,1.5,34.80015483,0.06499917039576264,9.0,1.0
2022-02-09 10:00:00,33.46235294,2.1,35.31491555,4.569288588849547,10.0,1.0
2022-02-09 11:00:00,29.0616827,2.6,34.27736569,4.280238286041056,11.0,1.0
2022-02-09 12:00:00,35.41953419,2.5,34.65405514,2.2520430920747856,12.0,1.0
2022-02-09 13:00:00,35.48288176,2.4,34.2815324,3.0337112091910337,13.0,1.0
2022-02-09 14:00:00,34.91392413,3.3,33.88589922,4.0967724849477625,14.0,1.0
2022-02-09 15:00:00,34.92661288,2.4,33.51315245,2.5581775964949194,15.0,1.0
2022-02-09 16:00:00,36.4196152,1.8,34.5602711,1.3353114938041428,16.0,1.0
2022-02-09 17:00:00,38.6870097,1.0,36.76963513,-1.2109290600089233,17.0,1.0
2022-02-09 18:00:00,37.87580772,1.2,36.64250142,0.5639280473074482,18.0,1.0
2022-02-09 19:00:00,37.03135686,1.3,35.93216296,1.083908588215007,19.0,1.0
2022-02-09 20:00:00,35.58388508,1.0,34.31094042,1.7566995671188188,20.0,1.0
2022-02-09 21:00:00,33.58680671,0.9,32.64306048,2.0753350081741337,21.0,1.0
2022-02-09 22:00:00,30.47877078,0.8,29.79946767,0.13696880756809593,22.0,1.0
2022-02-09 23:00:00,27.78636363,0.8,27.15057565,1.3639997463050453,23.0,1.0
2022-02-10 00:00:00,26.36032684,0.8,25.32162927,0.1381857792539245,0.0,1.0
2022-02-10 01:00:00,25.74925141,0.2,25.02694924,0.7111861078513497,1.0,1.0
2022-02-10 02:00:00,25.64612293,-0.7,24.66016108,-0.5338985731625443,2.0,1.0
2022-02-10 03:00:00,25.86476727,-1.0,24.68347009,-0.7982219472997928,3.0,1.0
2022-02-10 04:00:00,26.49982859,-1.2,24.84648763,-0.10342367599263502,4.0,1.0
2022-02-10 05:00:00,28.03385647,-2.7,26.34353929,-1.9492272456884472,5.0,1.0
2022-02-10 06:00:00,32.34534197,-2.3,30.45253109,-0.7504671584695963,6.0,1.0
2022-02-10 07:00:00,36.90899264,-2.2,34.70098502,-2.4827930796170845,7.0,1.0
2022-02-10 08:00:00,38.7999611,-1.7,35.92225212,0.2727179886332618,8.0,1.0
